0,0,0,0,0,0,0,0,0,
0,0.55772,0.419229,0.13706,0.0476858,0.0177106,0.00685095,0.00241152,0,
0,0.419229,0.344641,0.139889,0.0570671,0.0238085,0.00998505,0.00368983,0,
0,0.13706,0.139889,0.08184,0.0417589,0.0202723,0.00941797,0.0036991,0,
0,0.0476858,0.0570671,0.0417589,0.0253975,0.014068,0.00717839,0.00298586,0,
0,0.0177106,0.0238085,0.0202723,0.014068,0.00865463,0.00476941,0.00208081,0,
0,0.00685095,0.00998505,0.00941797,0.00717839,0.00476941,0.00278337,0.00125853,0,
0,0.00241152,0.00368983,0.0036991,0.00298586,0.00208081,0.00125853,0.000581905,0,
0,0,0,0,0,0,0,0,0,
