0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00402418,0.00728543,0.0100853,0.0125657,0.0148043,0.0168488,0.0187315,0.0204755,0.022098,0.0236125,0.0250297,0.0263584,0.027606,0.0287786,0.0298814,0.030919,0.0318954,0.032814,0.0336779,0.0344897,0.0352519,0.0359667,0.0366359,0.0372612,0.0378443,0.0383864,0.0388888,0.0393526,0.0397787,0.0401681,0.0405214,0.0408393,0.0411223,0.0413709,0.0415855,0.0417662,0.0419133,0.0420268,0.0421067,0.0421529,0.0421652,0.0421433,0.0420866,0.0419947,0.0418669,0.0417023,0.0414998,0.0412584,0.0409765,0.0406524,0.0402842,0.0398694,0.0394053,0.0388884,0.0383145,0.0376785,0.0369737,0.0361918,0.0353213,0.0343464,0.0332433,0.0319732,0.0304654,0.0285692,0.0266661,0.0251378,0.0238335,0.0226825,0.0216458,0.0206997,0.0198282,0.0190197,0.0182657,0.0175595,0.0168957,0.0162699,0.0156785,0.0151184,0.014587,0.0140819,0.0136013,0.0131433,0.0127063,0.012289,0.0118901,0.0115084,0.0111429,0.0107927,0.0104569,0.0101348,0.00982545,0.00952833,0.00924277,0.00896819,0.00870403,0.0084498,0.00820502,0.00796923,0.00774202,0.00752299,0.00731178,0.00710803,0.00691142,0.00672163,0.00653837,0.00636135,0.00619033,0.00602504,0.00586524,0.00571072,0.00556125,0.00541664,0.00527669,0.00514121,0.00501002,0.00488297,0.00475989,0.00464062,0.00452503,0.00441296,0.0043043,0.00419891,0.00409666,0.00399746,0.00390117,0.0038077,0.00371694,0.00362881,0.00354319,0.00346001,0.00337917,0.0033006,0.00322422,0.00314994,0.0030777,0.00300743,0.00293906,0.00287253,0.00280777,0.00274472,0.00268333,0.00262354,0.0025653,0.00250856,0.00245326,0.00239937,0.00234683,0.00229561,0.00224566,0.00219693,0.0021494,0.00210302,0.00205776,0.00201358,0.00197045,0.00192834,0.0018872,0.00184703,0.00180777,0.00176942,0.00173193,0.00169529,0.00165946,0.00162443,0.00159016,0.00155665,0.00152385,0.00149176,0.00146035,0.00142961,0.0013995,0.00137002,0.00134115,0.00131286,0.00128514,0.00125798,0.00123136,0.00120526,0.00117966,0.00115456,0.00112994,0.00110579,0.00108209,0.00105882,0.00103599,0.00101356,0.000991543,0.000969915,0.000948667,0.000927788,0.000907269,0.000887098,0.000867265,0.000847762,0.000828579,0.000809706,0.000791135,0.000772856,0.000754863,0.000737146,0.000719697,0.000702509,0.000685574,0.000668884,0.000652433,0.000636213,0.000620218,0.00060444,0.000588873,0.000573511,0.000558348,0.000543377,0.000528592,0.000513988,0.000499558,0.000485298,0.000471201,0.000457263,0.000443477,0.00042984,0.000416345,0.000402988,0.000389763,0.000376667,0.000363695,0.000350841,0.000338101,0.000325472,0.000312947,0.000300524,0.000288197,0.000275963,0.000263817,0.000251756,0.000239774,0.00022787,0.000216037,0.000204273,0.000192574,0.000180935,0.000169353,0.000157825,0.000146347,0.000134914,0.000123523,0.000112172,0.000100855,8.95698e-05,7.83126e-05,6.70798e-05,5.58679e-05,4.46735e-05,3.3493e-05,2.23228e-05,1.11597e-05,0,
0,0.00728543,0.0135063,0.0189643,0.0238474,0.0282766,0.0323335,0.0360759,0.0395466,0.0427781,0.0457963,0.048622,0.0512722,0.0537611,0.056101,0.0583021,0.0603734,0.0623227,0.0641568,0.0658819,0.0675031,0.0690254,0.070453,0.0717897,0.0730389,0.0742036,0.0752866,0.0762903,0.0772169,0.0780684,0.0788464,0.0795523,0.0801876,0.0807532,0.0812501,0.0816789,0.0820402,0.0823342,0.0825613,0.0827212,0.0828139,0.0828388,0.0827953,0.0826826,0.0824995,0.0822447,0.0819165,0.0815128,0.0810313,0.0804692,0.0798231,0.079089,0.0782624,0.0773376,0.0763079,0.0751653,0.0738997,0.0724987,0.0709462,0.0692213,0.0672952,0.0651276,0.0626583,0.0597933,0.0563823,0.0529575,0.0500516,0.0475139,0.0452505,0.043201,0.0413249,0.0395933,0.037985,0.0364837,0.0350766,0.0337533,0.0325053,0.0313256,0.0302081,0.0291475,0.0281395,0.0271799,0.0262655,0.0253929,0.0245596,0.0237629,0.0230006,0.0222706,0.0215711,0.0209003,0.0202567,0.0196387,0.0190451,0.0184746,0.0179259,0.0173981,0.0168902,0.016401,0.0159299,0.0154758,0.0150382,0.0146161,0.0142089,0.013816,0.0134367,0.0130705,0.0127167,0.0123749,0.0120446,0.0117252,0.0114164,0.0111177,0.0108286,0.0105489,0.0102781,0.0100159,0.00976197,0.00951596,0.00927757,0.00904652,0.00882253,0.00860533,0.00839466,0.00819029,0.00799199,0.00779952,0.00761269,0.00743127,0.00725509,0.00708395,0.00691767,0.00675608,0.00659902,0.00644632,0.00629785,0.00615344,0.00601297,0.00587629,0.00574328,0.00561382,0.00548778,0.00536505,0.00524553,0.0051291,0.00501566,0.00490512,0.00479738,0.00469235,0.00458995,0.00449009,0.00439268,0.00429765,0.00420493,0.00411444,0.00402612,0.00393989,0.00385569,0.00377345,0.00369313,0.00361465,0.00353797,0.00346302,0.00338976,0.00331813,0.00324809,0.00317958,0.00311257,0.003047,0.00298284,0.00292005,0.00285857,0.00279838,0.00273944,0.00268171,0.00262515,0.00256973,0.00251543,0.00246219,0.00241001,0.00235884,0.00230865,0.00225942,0.00221113,0.00216373,0.00211722,0.00207156,0.00202672,0.0019827,0.00193945,0.00189696,0.00185522,0.00181419,0.00177386,0.0017342,0.0016952,0.00165685,0.00161911,0.00158198,0.00154543,0.00150945,0.00147402,0.00143913,0.00140476,0.0013709,0.00133753,0.00130463,0.0012722,0.00124022,0.00120867,0.00117754,0.00114682,0.0011165,0.00108657,0.001057,0.0010278,0.000998947,0.000970432,0.000942244,0.000914372,0.000886806,0.000859536,0.000832552,0.000805842,0.000779399,0.000753211,0.000727271,0.000701568,0.000676093,0.000650838,0.000625793,0.00060095,0.000576301,0.000551837,0.00052755,0.000503431,0.000479473,0.000455667,0.000432006,0.000408482,0.000385087,0.000361813,0.000338654,0.000315601,0.000292647,0.000269785,0.000247008,0.000224308,0.000201678,0.000179112,0.000156601,0.000134139,0.000111718,8.93331e-05,6.69755e-05,4.46387e-05,2.23159e-05,0,
0,0.0100853,0.0189643,0.0268922,0.0340571,0.0405954,0.0466069,0.0521663,0.0573309,0.0621457,0.0666469,0.0708639,0.0748212,0.0785395,0.0820363,0.0853267,0.0884239,0.0913393,0.0940829,0.0966637,0.0990897,0.101368,0.103504,0.105505,0.107375,0.109119,0.11074,0.112243,0.113631,0.114906,0.116071,0.117128,0.11808,0.118927,0.119671,0.120314,0.120855,0.121296,0.121637,0.121877,0.122017,0.122055,0.121991,0.121823,0.12155,0.12117,0.12068,0.120078,0.119359,0.11852,0.117556,0.116461,0.115228,0.113849,0.112315,0.110613,0.108731,0.106649,0.104347,0.101796,0.0989597,0.0957879,0.092213,0.0881415,0.0834461,0.0787301,0.0745972,0.07092,0.0676045,0.064583,0.0618056,0.0592352,0.0568433,0.0546075,0.0525098,0.0505356,0.0486726,0.0469106,0.0452408,0.0436556,0.0421485,0.0407136,0.0393457,0.0380404,0.0367935,0.0356013,0.0344604,0.0333678,0.0323207,0.0313165,0.0303529,0.0294276,0.0285388,0.0276844,0.0268629,0.0260725,0.0253117,0.0245791,0.0238734,0.0231933,0.0225377,0.0219055,0.0212956,0.020707,0.0201388,0.0195901,0.0190601,0.0185481,0.0180531,0.0175747,0.0171119,0.0166644,0.0162313,0.0158122,0.0154064,0.0150136,0.014633,0.0142644,0.0139072,0.013561,0.0132253,0.0128998,0.0125841,0.0122779,0.0119807,0.0116922,0.0114122,0.0111404,0.0108763,0.0106198,0.0103706,0.0101285,0.00989306,0.00966421,0.00944168,0.00922525,0.0090147,0.00880985,0.00861049,0.00841645,0.00822753,0.00804358,0.00786442,0.0076899,0.00751987,0.00735418,0.00719268,0.00703525,0.00688175,0.00673205,0.00658604,0.0064436,0.00630461,0.00616896,0.00603656,0.00590729,0.00578107,0.0056578,0.00553738,0.00541974,0.00530478,0.00519242,0.00508259,0.00497521,0.00487021,0.00476751,0.00466704,0.00456875,0.00447256,0.00437841,0.00428625,0.00419601,0.00410765,0.00402109,0.0039363,0.00385321,0.00377179,0.00369198,0.00361374,0.00353702,0.00346178,0.00338797,0.00331556,0.0032445,0.00317476,0.0031063,0.00303908,0.00297306,0.00290822,0.00284452,0.00278193,0.00272041,0.00265994,0.00260048,0.00254201,0.00248449,0.00242791,0.00237223,0.00231743,0.00226348,0.00221036,0.00215805,0.00210652,0.00205574,0.0020057,0.00195637,0.00190774,0.00185978,0.00181248,0.0017658,0.00171974,0.00167427,0.00162938,0.00158505,0.00154126,0.001498,0.00145524,0.00141297,0.00137118,0.00132984,0.00128895,0.00124848,0.00120843,0.00116878,0.00112951,0.00109061,0.00105207,0.00101387,0.000975993,0.000938437,0.000901184,0.000864221,0.000827535,0.000791114,0.000754946,0.000719018,0.000683319,0.000647838,0.000612561,0.000577478,0.000542577,0.000507847,0.000473277,0.000438856,0.000404572,0.000370415,0.000336375,0.000302439,0.000268597,0.00023484,0.000201156,0.000167534,0.000133965,0.000100437,6.69408e-05,3.34652e-05,0,
0,0.0125657,0.0238474,0.0340571,0.0433676,0.0519152,0.0598065,0.0671255,0.073939,0.080301,0.0862557,0.0918395,0.0970834,0.102013,0.106652,0.111019,0.11513,0.119002,0.122646,0.126075,0.129298,0.132326,0.135166,0.137826,0.140312,0.14263,0.144786,0.146785,0.148631,0.150327,0.151877,0.153284,0.15455,0.155678,0.156669,0.157524,0.158245,0.158833,0.159287,0.159608,0.159795,0.159847,0.159764,0.159543,0.159182,0.158679,0.158031,0.157233,0.156281,0.15517,0.153894,0.152444,0.150813,0.14899,0.146962,0.144716,0.142234,0.139495,0.136471,0.133131,0.129434,0.125325,0.120739,0.115588,0.109767,0.10392,0.0986872,0.0939642,0.0896646,0.0857207,0.0820793,0.0786986,0.0755455,0.0725931,0.0698196,0.0672066,0.0647388,0.0624034,0.0601889,0.0580857,0.0560853,0.0541801,0.0523635,0.0506295,0.0489727,0.0473883,0.0458719,0.0444195,0.0430273,0.0416921,0.0404107,0.0391802,0.037998,0.0368616,0.0357687,0.0347171,0.0337049,0.0327302,0.0317913,0.0308864,0.0300139,0.0291726,0.0283609,0.0275775,0.0268213,0.0260911,0.0253856,0.024704,0.0240452,0.0234083,0.0227924,0.0221965,0.02162,0.0210621,0.0205219,0.0199988,0.0194922,0.0190014,0.0185258,0.0180648,0.0176179,0.0171845,0.0167642,0.0163563,0.0159606,0.0155765,0.0152037,0.0148416,0.01449,0.0141484,0.0138166,0.0134941,0.0131806,0.0128758,0.0125794,0.0122912,0.0120108,0.0117379,0.0114724,0.0112139,0.0109623,0.0107173,0.0104787,0.0102462,0.0100197,0.00979904,0.00958392,0.00937422,0.00916975,0.00897034,0.00877584,0.00858609,0.00840093,0.00822024,0.00804386,0.00787166,0.00770351,0.00753928,0.00737886,0.00722214,0.00706898,0.0069193,0.00677298,0.00662992,0.00649002,0.0063532,0.00621935,0.00608839,0.00596023,0.0058348,0.00571201,0.00559178,0.00547404,0.00535871,0.00524573,0.00513503,0.00502655,0.00492021,0.00481595,0.00471373,0.00461347,0.00451513,0.00441864,0.00432395,0.00423102,0.0041398,0.00405023,0.00396226,0.00387586,0.00379098,0.00370757,0.00362559,0.003545,0.00346577,0.00338785,0.00331121,0.00323581,0.00316161,0.00308858,0.00301669,0.0029459,0.00287618,0.00280751,0.00273984,0.00267315,0.00260742,0.00254261,0.00247869,0.00241565,0.00235345,0.00229206,0.00223147,0.00217164,0.00211256,0.0020542,0.00199654,0.00193956,0.00188322,0.00182752,0.00177243,0.00171793,0.001664,0.00161062,0.00155777,0.00150544,0.00145359,0.00140222,0.00135131,0.00130083,0.00125078,0.00120113,0.00115186,0.00110297,0.00105443,0.00100622,0.000958335,0.000910755,0.000863464,0.000816446,0.000769687,0.00072317,0.000676881,0.000630805,0.000584927,0.000539233,0.000493707,0.000448336,0.000403105,0.000358,0.000313006,0.00026811,0.000223298,0.000178555,0.000133868,8.92219e-05,4.4604e-05,0,
0,0.0148043,0.0282766,0.0405954,0.0519152,0.0623653,0.0720525,0.0810643,0.0894729,0.0973379,0.104709,0.111629,0.118134,0.124253,0.130014,0.13544,0.140551,0.145365,0.149898,0.154165,0.158177,0.161946,0.165482,0.168794,0.17189,0.174778,0.177464,0.179955,0.182255,0.184368,0.186301,0.188054,0.189633,0.191039,0.192275,0.193343,0.194243,0.194977,0.195545,0.195947,0.196182,0.19625,0.196149,0.195876,0.195431,0.194808,0.194005,0.193016,0.191837,0.19046,0.188879,0.187083,0.185064,0.182809,0.180303,0.17753,0.17447,0.171098,0.167386,0.163298,0.158792,0.153815,0.148302,0.142178,0.135353,0.128494,0.122268,0.116585,0.111369,0.106556,0.102092,0.0979345,0.094047,0.0904,0.0869687,0.0837323,0.0806729,0.0777751,0.0750257,0.072413,0.0699268,0.0675581,0.0652987,0.0631413,0.0610796,0.0591074,0.0572195,0.0554109,0.0536771,0.0520139,0.0504175,0.0488844,0.0474113,0.0459952,0.0446331,0.0433224,0.0420608,0.0408457,0.0396751,0.0385469,0.0374591,0.03641,0.0353978,0.034421,0.0334779,0.0325671,0.0316873,0.0308372,0.0300155,0.029221,0.0284527,0.0277094,0.0269902,0.0262941,0.0256202,0.0249677,0.0243356,0.0237232,0.0231298,0.0225546,0.021997,0.0214562,0.0209316,0.0204227,0.0199289,0.0194496,0.0189843,0.0185325,0.0180937,0.0176674,0.0172532,0.0168506,0.0164594,0.0160789,0.015709,0.0153492,0.0149992,0.0146587,0.0143272,0.0140046,0.0136905,0.0133846,0.0130868,0.0127966,0.0125138,0.0122383,0.0119698,0.0117079,0.0114527,0.0112037,0.0109609,0.010724,0.0104928,0.0102672,0.010047,0.00983197,0.00962201,0.00941696,0.00921666,0.00902096,0.00882972,0.00864281,0.0084601,0.00828146,0.00810677,0.00793591,0.00776877,0.00760523,0.00744519,0.00728855,0.0071352,0.00698505,0.00683801,0.00669399,0.00655289,0.00641464,0.00627915,0.00614634,0.00601614,0.00588847,0.00576325,0.00564042,0.00551991,0.00540165,0.00528559,0.00517164,0.00505977,0.0049499,0.00484198,0.00473595,0.00463177,0.00452937,0.00442872,0.00432975,0.00423242,0.00413669,0.0040425,0.00394982,0.00385859,0.00376879,0.00368037,0.00359328,0.00350749,0.00342296,0.00333966,0.00325754,0.00317658,0.00309674,0.00301798,0.00294027,0.00286359,0.0027879,0.00271316,0.00263935,0.00256645,0.00249441,0.00242322,0.00235284,0.00228326,0.00221443,0.00214634,0.00207897,0.00201228,0.00194626,0.00188087,0.0018161,0.00175192,0.00168831,0.00162525,0.00156272,0.00150068,0.00143913,0.00137805,0.0013174,0.00125717,0.00119735,0.0011379,0.00107882,0.00102007,0.000961653,0.000903535,0.000845702,0.000788135,0.000730815,0.000673724,0.000616844,0.000560157,0.000503645,0.00044729,0.000391075,0.000334981,0.000278992,0.000223089,0.000167256,0.000111475,5.5729e-05,0,
0,0.0168488,0.0323335,0.0466069,0.0598065,0.0720525,0.083448,0.0940805,0.104024,0.113342,0.122089,0.130309,0.138043,0.145325,0.152185,0.15865,0.164743,0.170484,0.175892,0.180983,0.185772,0.190272,0.194495,0.198452,0.202151,0.205602,0.208812,0.211789,0.214538,0.217066,0.219376,0.221474,0.223363,0.225045,0.226525,0.227803,0.228881,0.229761,0.230443,0.230926,0.231211,0.231295,0.231179,0.230858,0.23033,0.229592,0.228638,0.227464,0.226064,0.224429,0.222551,0.220421,0.218026,0.215352,0.212385,0.209105,0.20549,0.201516,0.19715,0.192358,0.187096,0.181314,0.174952,0.167943,0.16021,0.152436,0.145304,0.138739,0.132671,0.127042,0.121799,0.1169,0.112308,0.107991,0.103923,0.100081,0.0964453,0.0929985,0.0897257,0.0866138,0.0836509,0.0808267,0.0781317,0.0755576,0.0730968,0.0707423,0.0684878,0.0663275,0.0642562,0.0622689,0.0603611,0.0585287,0.0567678,0.0550747,0.0534461,0.0518788,0.0503699,0.0489167,0.0475165,0.0461669,0.0448656,0.0436105,0.0423995,0.0412306,0.0401021,0.0390123,0.0379594,0.036942,0.0359585,0.0350076,0.0340879,0.0331982,0.0323373,0.031504,0.0306973,0.029916,0.0291593,0.0284261,0.0277156,0.0270269,0.0263591,0.0257116,0.0250835,0.0244741,0.0238827,0.0233087,0.0227514,0.0222103,0.0216847,0.0211742,0.0206781,0.0201959,0.0197273,0.0192716,0.0188285,0.0183975,0.0179782,0.0175703,0.0171732,0.0167867,0.0164104,0.016044,0.0156871,0.0153395,0.0150007,0.0146706,0.0143488,0.0140352,0.0137293,0.013431,0.01314,0.0128561,0.0125791,0.0123088,0.0120449,0.0117872,0.0115356,0.0112899,0.0110498,0.0108153,0.0105861,0.0103621,0.0101432,0.00992906,0.00971969,0.00951491,0.00931458,0.00911856,0.00892674,0.00873899,0.00855519,0.00837522,0.00819897,0.00802634,0.00785721,0.00769149,0.00752908,0.00736988,0.0072138,0.00706075,0.00691064,0.0067634,0.00661893,0.00647716,0.00633802,0.00620142,0.0060673,0.00593558,0.0058062,0.00567909,0.00555418,0.00543142,0.00531074,0.00519209,0.0050754,0.00496061,0.00484769,0.00473656,0.00462719,0.00451952,0.00441349,0.00430907,0.00420621,0.00410486,0.00400497,0.00390651,0.00380943,0.0037137,0.00361926,0.00352608,0.00343413,0.00334336,0.00325375,0.00316524,0.00307782,0.00299144,0.00290606,0.00282167,0.00273823,0.00265569,0.00257405,0.00249325,0.00241328,0.0023341,0.00225569,0.00217802,0.00210105,0.00202477,0.00194915,0.00187415,0.00179976,0.00172595,0.00165269,0.00157995,0.00150773,0.00143598,0.00136469,0.00129383,0.00122338,0.00115332,0.00108362,0.00101426,0.000945217,0.000876473,0.000808004,0.000739788,0.000671803,0.000604028,0.000536441,0.000469021,0.000401748,0.000334599,0.000267554,0.000200593,0.000133694,6.68367e-05,0,
0,0.0187315,0.0360759,0.0521663,0.0671255,0.0810643,0.0940805,0.10626,0.117676,0.128393,0.138468,0.147949,0.156878,0.165293,0.173226,0.180707,0.18776,0.19441,0.200677,0.206578,0.212131,0.217351,0.22225,0.22684,0.231134,0.23514,0.238868,0.242325,0.245518,0.248455,0.251139,0.253577,0.255772,0.257729,0.25945,0.260937,0.262193,0.263218,0.264013,0.264578,0.264913,0.265017,0.264886,0.26452,0.263914,0.263065,0.261966,0.260614,0.258999,0.257115,0.254951,0.252497,0.249739,0.246664,0.243254,0.239488,0.235345,0.230798,0.225816,0.220362,0.214395,0.207867,0.200724,0.192905,0.184344,0.175736,0.167775,0.160395,0.153535,0.14714,0.141162,0.135559,0.130293,0.125333,0.120652,0.116224,0.112029,0.108048,0.104265,0.100665,0.0972364,0.093966,0.0908439,0.0878607,0.0850077,0.0822772,0.0796618,0.0771552,0.0747513,0.0724444,0.0702294,0.0681015,0.0660564,0.0640897,0.0621977,0.0603768,0.0586235,0.0569347,0.0553073,0.0537386,0.052226,0.0507669,0.0493589,0.0479999,0.0466878,0.0454204,0.044196,0.0430127,0.0418689,0.0407629,0.0396932,0.0386583,0.0376568,0.0366874,0.0357488,0.0348399,0.0339594,0.0331063,0.0322796,0.0314782,0.0307011,0.0299476,0.0292166,0.0285074,0.0278191,0.027151,0.0265024,0.0258726,0.0252608,0.0246665,0.024089,0.0235278,0.0229822,0.0224517,0.0219359,0.0214341,0.020946,0.020471,0.0200087,0.0195587,0.0191205,0.0186939,0.0182783,0.0178734,0.017479,0.0170946,0.0167198,0.0163545,0.0159983,0.0156509,0.015312,0.0149814,0.0146588,0.0143439,0.0140365,0.0137364,0.0134434,0.0131571,0.0128775,0.0126043,0.0123374,0.0120764,0.0118213,0.0115719,0.011328,0.0110895,0.0108561,0.0106277,0.0104042,0.0101855,0.00997135,0.00976167,0.00955632,0.00935518,0.00915812,0.00896503,0.00877579,0.00859029,0.00840842,0.00823009,0.00805518,0.0078836,0.00771525,0.00755005,0.00738791,0.00722873,0.00707243,0.00691893,0.00676815,0.00662002,0.00647446,0.00633139,0.00619075,0.00605246,0.00591646,0.00578269,0.00565108,0.00552156,0.00539409,0.00526859,0.00514502,0.00502331,0.00490342,0.00478529,0.00466886,0.0045541,0.00444095,0.00432935,0.00421927,0.00411067,0.00400348,0.00389768,0.00379322,0.00369005,0.00358814,0.00348745,0.00338793,0.00328956,0.00319228,0.00309607,0.00300089,0.00290671,0.00281348,0.00272118,0.00262977,0.00253922,0.0024495,0.00236057,0.00227241,0.00218498,0.00209825,0.0020122,0.0019268,0.001842,0.0017578,0.00167416,0.00159104,0.00150843,0.0014263,0.00134462,0.00126336,0.00118249,0.001102,0.00102186,0.000942032,0.000862501,0.000783239,0.000704222,0.000625425,0.000546822,0.000468389,0.000390102,0.000311936,0.000233868,0.000155871,7.79236e-05,0,
0,0.0204755,0.0395466,0.0573309,0.073939,0.0894729,0.104024,0.117676,0.1305,0.142561,0.153916,0.164614,0.174702,0.184216,0.193193,0.201664,0.209656,0.217194,0.224301,0.230996,0.237298,0.243223,0.248786,0.254001,0.258879,0.263432,0.267668,0.271598,0.27523,0.278569,0.281623,0.284397,0.286895,0.289123,0.291082,0.292777,0.294208,0.295378,0.296287,0.296935,0.297322,0.297446,0.297305,0.296896,0.296216,0.29526,0.294023,0.292498,0.290678,0.288554,0.286115,0.28335,0.280245,0.276785,0.272951,0.268724,0.264079,0.25899,0.253426,0.247352,0.240728,0.233509,0.225645,0.217082,0.207763,0.198389,0.189665,0.181531,0.173934,0.166822,0.160151,0.15388,0.147973,0.142398,0.137126,0.132133,0.127398,0.122899,0.118621,0.114547,0.110663,0.106957,0.103417,0.100034,0.0967962,0.0936967,0.0907272,0.0878803,0.0851493,0.0825279,0.0800105,0.0775917,0.0752664,0.0730301,0.0708783,0.0688071,0.0668125,0.0648911,0.0630395,0.0612544,0.0595329,0.0578721,0.0562695,0.0547224,0.0532285,0.0517856,0.0503915,0.0490441,0.0477415,0.0464819,0.0452636,0.0440849,0.0429441,0.0418399,0.0407707,0.0397352,0.0387321,0.0377602,0.0368182,0.0359051,0.0350197,0.034161,0.033328,0.0325197,0.0317353,0.0309739,0.0302347,0.0295168,0.0288195,0.0281421,0.0274838,0.026844,0.026222,0.0256173,0.0250292,0.0244571,0.0239005,0.023359,0.0228319,0.0223187,0.0218191,0.0213326,0.0208587,0.0203971,0.0199472,0.0195088,0.0190815,0.0186648,0.0182585,0.0178623,0.0174758,0.0170987,0.0167307,0.0163715,0.0160209,0.0156786,0.0153443,0.0150178,0.0146988,0.0143871,0.0140826,0.0137849,0.0134938,0.0132093,0.012931,0.0126588,0.0123925,0.012132,0.011877,0.0116274,0.011383,0.0111438,0.0109095,0.0106799,0.0104551,0.0102347,0.0100188,0.00980707,0.00959952,0.00939599,0.00919638,0.00900056,0.00880843,0.00861989,0.00843483,0.00825315,0.00807475,0.00789956,0.00772746,0.00755838,0.00739223,0.00722893,0.00706839,0.00691054,0.0067553,0.0066026,0.00645236,0.00630452,0.006159,0.00601574,0.00587467,0.00573574,0.00559887,0.00546401,0.0053311,0.00520008,0.0050709,0.00494349,0.00481782,0.00469383,0.00457146,0.00445066,0.00433139,0.00421361,0.00409725,0.00398229,0.00386866,0.00375634,0.00364527,0.00353542,0.00342675,0.00331921,0.00321276,0.00310737,0.00300299,0.0028996,0.00279715,0.00269561,0.00259494,0.00249511,0.00239608,0.00229782,0.00220029,0.00210347,0.00200731,0.0019118,0.00181689,0.00172256,0.00162877,0.00153549,0.0014427,0.00135036,0.00125844,0.00116692,0.00107576,0.000984944,0.000894431,0.000804197,0.000714214,0.000624452,0.000534885,0.000445484,0.000356221,0.000267069,0.000178,8.89863e-05,0,
0,0.022098,0.0427781,0.0621457,0.080301,0.0973379,0.113342,0.128393,0.142561,0.155908,0.168493,0.180366,0.191572,0.202151,0.212141,0.221574,0.230479,0.238883,0.24681,0.254281,0.261315,0.267932,0.274146,0.279972,0.285423,0.290513,0.29525,0.299645,0.303707,0.307443,0.31086,0.313965,0.316763,0.319258,0.321454,0.323354,0.32496,0.326273,0.327296,0.328027,0.328467,0.328614,0.328465,0.328017,0.327268,0.326211,0.324842,0.323153,0.321136,0.318782,0.31608,0.313017,0.309581,0.305753,0.301517,0.296851,0.291731,0.286131,0.280021,0.273367,0.26613,0.25827,0.24974,0.240491,0.230472,0.220393,0.210963,0.202131,0.193846,0.186064,0.17874,0.171838,0.165321,0.159158,0.153322,0.147786,0.142529,0.137531,0.132772,0.128238,0.123912,0.119782,0.115835,0.11206,0.108447,0.104986,0.10167,0.0984894,0.0954376,0.0925076,0.0896931,0.0869882,0.0843875,0.0818859,0.0794784,0.0771607,0.0749285,0.0727779,0.070705,0.0687065,0.0667789,0.0649192,0.0631244,0.0613917,0.0597184,0.058102,0.0565402,0.0550306,0.0535711,0.0521597,0.0507945,0.0494735,0.048195,0.0469573,0.0457589,0.0445982,0.0434737,0.0423841,0.0413281,0.0403043,0.0393115,0.0383486,0.0374146,0.0365082,0.0356286,0.0347747,0.0339456,0.0331404,0.0323583,0.0315984,0.03086,0.0301423,0.0294446,0.0287662,0.0281064,0.0274646,0.0268401,0.0262325,0.025641,0.0250653,0.0245047,0.0239587,0.0234269,0.0229088,0.022404,0.021912,0.0214323,0.0209647,0.0205087,0.020064,0.0196302,0.0192069,0.0187938,0.0183906,0.017997,0.0176127,0.0172374,0.0168708,0.0165127,0.0161628,0.0158209,0.0154866,0.0151599,0.0148404,0.0145279,0.0142223,0.0139233,0.0136307,0.0133443,0.0130641,0.0127897,0.012521,0.0122578,0.012,0.0117475,0.0115,0.0112575,0.0110197,0.0107866,0.010558,0.0103338,0.0101138,0.00989803,0.00968624,0.00947836,0.00927428,0.00907389,0.00887708,0.00868375,0.00849381,0.00830716,0.0081237,0.00794335,0.00776601,0.00759161,0.00742005,0.00725126,0.00708515,0.00692166,0.0067607,0.0066022,0.00644609,0.00629231,0.00614078,0.00599144,0.00584422,0.00569906,0.00555591,0.00541469,0.00527536,0.00513785,0.00500211,0.00486809,0.00473573,0.00460497,0.00447578,0.00434809,0.00422187,0.00409705,0.0039736,0.00385147,0.00373061,0.00361098,0.00349254,0.00337524,0.00325904,0.0031439,0.00302977,0.00291663,0.00280443,0.00269313,0.00258269,0.00247308,0.00236426,0.00225619,0.00214884,0.00204217,0.00193614,0.00183072,0.00172588,0.00162159,0.0015178,0.00141449,0.00131162,0.00120916,0.00110708,0.00100534,0.000903922,0.00080278,0.000701888,0.000601215,0.000500727,0.000400396,0.000300188,0.000200074,0.000100021,0,
