0.033875
0.067139
0.099792
0.13184
0.16327
0.19409
0.2243
0.25391
0.2829
0.31128
0.33905
0.36621
0.39276
0.4187
0.44403
0.46875
0.49286
0.51636
0.53925
0.56152
0.58319
0.60425
0.62469
0.64453
0.66376
0.68237
0.70038
0.71777
0.73456
0.75073
0.7663
0.78125
0.79559
0.80933
0.82245
0.83496
0.84686
0.85815
0.86884
0.87891
0.88837
0.89722
0.90546
0.91309
0.9201
0.92651
0.93231
0.9375
0.94208
0.94604
0.9494
0.95215
0.95428
0.95581
0.95673
0.95703
0.95673
0.95581
0.95428
0.95215
0.9494
0.94604
0.94208
0.9375
0.93262
0.92773
0.92285
0.91797
0.91309
0.9082
0.90332
0.89844
0.89355
0.88867
0.88379
0.87891
0.87402
0.86914
0.86426
0.85938
0.85449
0.84961
0.84473
0.83984
0.83496
0.83008
0.8252
0.82031
0.81543
0.81055
0.80566
0.80078
0.7959
0.79102
0.78613
0.78125
0.77637
0.77148
0.7666
0.76172
0.75684
0.75195
0.74707
0.74219
0.7373
0.73242
0.72754
0.72266
0.71777
0.71289
0.70801
0.70313
0.69824
0.69336
0.68848
0.68359
0.67871
0.67383
0.66895
0.66406
0.65918
0.6543
0.64941
0.64453
0.63965
0.63477
0.62988
0.625
0.62012
0.61523
0.61035
0.60547
0.60059
0.5957
0.59082
0.58594
0.58105
0.57617
0.57129
0.56641
0.56152
0.55664
0.55176
0.54688
0.54199
0.53711
0.53223
0.52734
0.52246
0.51758
0.5127
0.50781
0.50293
0.49805
0.49316
0.48828
0.4834
0.47852
0.47363
0.46875
0.46387
0.45898
0.4541
0.44922
0.44434
0.43945
0.43457
0.42969
0.4248
0.41992
0.41504
0.41016
0.40527
0.40039
0.39551
0.39063
0.38574
0.38086
0.37598
0.37109
0.36621
0.36133
0.35645
0.35156
0.34668
0.3418
0.33691
0.33203
0.32715
0.32227
0.31738
0.3125
0.30762
0.30273
0.29785
0.29297
0.28809
0.2832
0.27832
0.27344
0.26855
0.26367
0.25879
0.25391
0.24902
0.24414
0.23926
0.23438
0.22949
0.22461
0.21973
0.21484
0.20996
0.20508
0.2002
0.19531
0.19043
0.18555
0.18066
0.17578
0.1709
0.16602
0.16113
0.15625
0.15137
0.14648
0.1416
0.13672
0.13184
0.12695
0.12207
0.11719
0.1123
0.10742
0.10254
0.097656
0.092773
0.087891
0.083008
0.078125
0.073242
0.068359
0.063477
0.058594
0.053711
0.048828
0.043945
0.039063
0.03418
0.029297
0.024414
0.019531
0.014648
0.0097656
0.0048828
