0,0,0,0,0,0,0,0,0,
0,0.573958,0.502308,0.225716,0.10188,0.0521053,0.0264668,0.0114056,0,
0,0.502308,0.496003,0.279071,0.148649,0.0822929,0.044004,0.019363,0,
0,0.225716,0.279071,0.214123,0.139901,0.0862261,0.0492433,0.0223543,0,
0,0.10188,0.148649,0.139901,0.107347,0.0733709,0.0446723,0.02098,0,
0,0.0521053,0.0822929,0.0862261,0.0733709,0.0542778,0.0348365,0.0168535,0,
0,0.0264668,0.044004,0.0492433,0.0446723,0.0348365,0.0232133,0.0114796,0,
0,0.0114056,0.019363,0.0223543,0.02098,0.0168535,0.0114796,0.00575251,0,
0,0,0,0,0,0,0,0,0,
